"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/35401.java","57","1","7","7","2","7","0","0","5"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/40501.java","10","1","14","14","5","25","0","0","15"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/25401.java","2","2","4","4","1","9","0","0","7"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/50501.java","2","1","0","0","1","3","0","0","3"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/301.java","1","2","6","6","1","4","0","1","15"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/22002.java","3","2","5","5","2","10","0","0","7"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/57102.java","15","1","5","5","1","5","0","0","3"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/32901.java","4","1","10","10","1","5","0","0","5"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/47801.java","34","1","105","105","5","44","0","0","17"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/22901.java","2","2","4","4","1","9","0","0","6"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/57801.java","4","1","2","2","1","5","0","0","3"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/32002.java","1","1","2","2","1","3","0","0","3"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/47102.java","1","0","3","3","0","1","0","0","3"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/19702.java","5","0","8","8","1","4","0","0","2"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/24302.java","3","2","5","5","2","10","0","0","7"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/51202.java","4","1","21","21","0","8","0","0","1"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/34302.java","6","1","6","6","1","4","0","0","7"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/41202.java","3","0","4","4","0","4","0","0","1"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/18001.java","4","1","5","5","1","5","0","0","3"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/33701.java","6","1","16","16","2","8","0","0","11"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/46601.java","11","1","43","43","4","13","0","0","21"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/18902.java","2","1","0","0","0","3","0","0","3"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/23701.java","3","2","11","11","2","6","0","1","11"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/56601.java","4","0","0","0","0","4","0","0","0"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/51701.java","18","1","30","30","3","14","1","0","9"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/24601.java","4","2","7","7","1","7","0","0","7"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/41701.java","1","0","5","5","0","2","0","0","0"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/34601.java","6","1","6","6","1","4","0","0","7"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/18502.java","0","0","8","8","1","1","0","1","2"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/46302.java","2","0","0","0","0","2","0","0","0"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/33202.java","6","1","6","6","1","4","0","0","7"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/56302.java","5","1","17","17","0","13","0","0","5"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/23202.java","5","2","7","7","2","11","0","0","8"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/50901.java","4","1","0","0","0","5","0","0","2"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/25801.java","3","2","5","5","2","10","0","0","7"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/40002.java","3","1","1","1","1","6","0","1","4"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/35102.java","3","3","5","5","0","6","0","0","7"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/50002.java","10","1","14","14","4","11","0","0","9"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/25102.java","5","2","10","10","1","8","0","0","11"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/40901.java","3","1","1","1","0","4","1","0","1"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/35801.java","18","1","13","13","3","9","0","0","9"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/57401.java","8","0","12","12","0","8","0","0","9"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/22501.java","2","2","4","4","1","9","0","0","6"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/47401.java","0","6","1","1","0","10","3","0","3"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/32501.java","3","1","3","3","1","6","0","0","5"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/19201.java","1","1","7","7","0","2","0","0","5"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/602.java","3","4","7","7","0","10","1","1","15"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/37902.java","1","0","3","3","2","1","0","1","4"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/42802.java","6","0","6","6","0","6","0","0","0"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/27001.java","3","1","3","3","1","12","0","0","12"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/52101.java","6","1","10","10","2","7","0","0","6"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/8601.java","2","1","0","0","0","3","0","0","1"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/79601.java","3","0","0","0","0","3","0","0","0"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/37001.java","1","0","2","2","1","1","0","1","3"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/42101.java","1","0","4","4","0","2","0","0","0"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/27902.java","4","1","9","9","0","5","0","0","1"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/52802.java","3","0","0","0","0","6","0","0","0"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/69601.java","1","0","3","3","0","1","0","0","4"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/98301.java","0","4","3","3","1","7","0","0","4"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/88301.java","5","5","9","9","2","12","0","0","15"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/30402.java","7","1","2","2","1","9","0","1","3"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/45502.java","3","1","2","2","1","4","1","0","3"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/20402.java","4","2","3","3","0","7","0","0","3"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/55502.java","2","0","4","4","1","2","0","0","2"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/89402.java","9","1","6","6","1","10","1","0","3"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/99402.java","3","2","6","6","3","8","0","0","8"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/68102.java","0","1","0","0","0","1","0","0","2"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/9801.java","6","2","8","8","1","7","0","0","10"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/78801.java","3","1","5","5","4","27","0","0","12"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/36702.java","2","1","4","4","1","3","1","0","3"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/43602.java","0","1","29","29","0","1","0","0","1"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/68801.java","3","3","7","7","2","7","0","0","5"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/9102.java","0","1","1","1","0","1","0","0","100"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/78102.java","3","1","9","9","2","4","0","0","9"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/26702.java","2","2","4","4","1","7","0","0","6"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/53602.java","3","0","5","5","0","3","0","0","1"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/21301.java","1","0","4","4","0","1","0","0","2"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/54201.java","3","1","3","3","2","8","0","0","6"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/31301.java","0","0","0","0","1","5","0","2","3"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/44201.java","0","1","29","29","0","1","0","0","1"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/68401.java","6","1","12","12","2","8","0","0","6"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/43301.java","4","0","5","5","0","4","0","0","0"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/36201.java","4","1","0","0","0","5","0","0","1"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/78401.java","7","1","14","14","2","7","0","0","6"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/9401.java","2","1","0","0","0","3","0","0","1"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/53301.java","5","1","9","9","1","16","0","0","13"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/26201.java","6","2","10","10","1","9","0","0","9"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/99802.java","3","4","6","6","3","10","0","0","8"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/89101.java","4","0","12","12","0","3","0","0","5"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/99101.java","1","4","3","3","0","6","0","0","11"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/89802.java","3","1","16","16","1","5","0","0","5"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/54702.java","7","0","1","1","0","11","0","0","1"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/21602.java","3","2","11","11","2","6","0","1","11"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/44702.java","3","0","4","4","0","4","0","0","1"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/31602.java","0","2","0","0","0","3","0","0","3"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/88602.java","6","1","7","7","2","7","0","0","5"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/52402.java","0","0","5","5","0","2","0","0","2"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/79302.java","2","1","0","0","1","22","0","0","2"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/scb/None/8302.java","5","1","25","25","0","8","0","0","3"
