"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_A/35401.java","57","1","7","7","2","7","0","0","5"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_A/40501.java","10","1","14","14","5","25","0","0","15"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_A/25401.java","2","2","4","4","1","9","0","0","7"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_A/50501.java","2","1","0","0","1","3","0","0","3"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_A/301.java","1","2","6","6","1","4","0","1","15"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_A/22002.java","3","2","5","5","2","10","0","0","7"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_A/57102.java","15","1","5","5","1","5","0","0","3"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_A/32901.java","4","1","10","10","1","5","0","0","5"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_A/47801.java","34","1","105","105","5","44","0","0","17"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_A/22901.java","2","2","4","4","1","9","0","0","6"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_A/57801.java","4","1","2","2","1","5","0","0","3"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_A/32002.java","1","1","2","2","1","3","0","0","3"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_A/47102.java","1","0","3","3","0","1","0","0","3"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_A/19702.java","5","0","8","8","1","4","0","0","2"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_A/24302.java","3","2","5","5","2","10","0","0","7"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_A/51202.java","4","1","21","21","0","8","0","0","1"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_A/34302.java","6","1","6","6","1","4","0","0","7"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_A/41202.java","3","0","4","4","0","4","0","0","1"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_A/18001.java","4","1","5","5","1","5","0","0","3"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_A/33701.java","6","1","16","16","2","8","0","0","11"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_A/46601.java","11","1","43","43","4","13","0","0","21"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_A/18902.java","2","1","0","0","0","3","0","0","3"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_A/23701.java","3","2","11","11","2","6","0","1","11"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_A/56601.java","4","0","0","0","0","4","0","0","0"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_A/51701.java","18","1","30","30","3","14","1","0","9"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_A/24601.java","4","2","7","7","1","7","0","0","7"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_A/41701.java","1","0","5","5","0","2","0","0","0"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_A/34601.java","6","1","6","6","1","4","0","0","7"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type1/mCW_A/18502.java","0","0","8","8","1","1","0","1","2"
