"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/35401.java","57","1","8","8","2","7","0","0","7"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/40501.java","10","1","15","15","5","25","0","0","17"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/25401.java","2","2","5","5","1","7","0","0","8"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/50501.java","2","1","1","1","1","3","0","0","5"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/301.java","1","2","7","7","1","4","0","1","17"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/22002.java","3","2","6","6","2","10","0","0","9"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/57102.java","15","1","6","6","1","5","0","0","5"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/32901.java","4","1","11","11","1","5","0","0","7"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/47801.java","34","1","106","106","5","44","0","0","19"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/22901.java","6","2","10","10","1","13","0","0","10"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/57801.java","4","1","3","3","1","5","0","0","5"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/32002.java","1","1","3","3","1","3","0","0","5"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/47102.java","4","1","10","10","1","4","0","0","11"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/19702.java","5","0","8","8","1","4","0","0","2"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/24302.java","3","2","6","6","2","10","0","0","9"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/51202.java","4","1","22","22","0","8","0","0","3"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/34302.java","6","1","7","7","1","4","0","0","9"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/41202.java","3","0","5","5","0","4","0","0","3"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/18001.java","4","1","6","6","1","5","0","0","5"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/33701.java","6","1","17","17","2","8","0","0","13"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/46601.java","11","1","44","44","4","13","0","0","23"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/18902.java","2","1","1","1","0","3","0","0","5"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/23701.java","3","2","6","6","2","10","0","0","9"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/56601.java","4","0","0","0","0","4","0","0","0"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/51701.java","18","1","31","31","3","14","1","0","11"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/24601.java","4","2","8","8","1","7","0","0","9"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/41701.java","1","0","5","5","0","2","0","0","0"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/34601.java","6","1","7","7","1","4","0","0","9"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/18502.java","0","0","9","9","1","1","0","1","4"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/46302.java","2","0","0","0","0","2","0","0","0"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/33202.java","6","1","7","7","1","4","0","0","9"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/56302.java","5","1","18","18","0","13","0","0","7"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/23202.java","5","2","8","8","2","11","0","0","10"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/50901.java","4","1","1","1","0","5","0","0","4"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/25801.java","3","2","6","6","2","10","0","0","9"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/40002.java","3","1","2","2","1","6","0","1","6"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/35102.java","3","3","6","6","0","6","0","0","9"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/50002.java","10","1","15","15","4","11","0","0","11"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/25102.java","5","2","11","11","1","8","0","0","13"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/40901.java","3","1","2","2","0","4","1","0","3"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/35801.java","18","1","14","14","3","9","0","0","11"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/57401.java","8","0","12","12","0","8","0","0","9"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/22501.java","2","2","5","5","1","7","0","0","8"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/47401.java","0","6","2","2","0","10","3","0","5"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/32501.java","3","1","4","4","1","6","0","0","7"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/19201.java","1","1","8","8","0","2","0","0","7"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/602.java","3","4","8","8","0","10","1","1","17"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/37902.java","1","0","4","4","2","1","0","1","6"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/42802.java","6","0","6","6","0","6","0","0","0"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/27001.java","3","1","4","4","1","12","0","0","14"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/52101.java","6","1","11","11","2","7","0","0","8"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/8601.java","2","1","1","1","0","3","0","0","3"
"/Users/antique/IdeaProjects/code-antlr/storage/codebase/type3/mML/79601.java","3","0","0","0","0","3","0","0","0"
